Cell,Drug,ic50
ACH-000176,25195352,4.229955206
ACH-000176,16722836,2.366789263
ACH-000176,637858,2.73076866
ACH-000176,11455910,-1.434261092
ACH-000146,9952773,2.373879867
ACH-000146,9884685,1.398292031
ACH-000146,10074640,2.552465109
ACH-000146,24951314,-0.784061908
ACH-000146,6852167,3.723092573
ACH-000146,5208,0.198186601
ACH-000146,53302361,2.209929277
ACH-000146,46224516,2.094413634
ACH-000146,9903786,4.084325115
ACH-000146,44143370,2.681013736
ACH-000146,10027278,3.71053629
ACH-000146,5289247,1.880747914
ACH-000146,56965967,4.139801378
ACH-000146,25195352,3.848040559
ACH-000146,46191454,2.90561946
ACH-000146,11282283,4.162682977
ACH-000146,16747388,2.390143276
ACH-000146,10109823,2.337182788
ACH-000146,11647372,1.588427633
ACH-000146,16722836,2.53736721
ACH-000146,11455910,0.619806422
ACH-000146,9874913,3.224741467
ACH-000146,44551660,2.568159148
ACH-000146,53340664,2.969373305
ACH-000146,6710780,-4.262695375
ACH-000729,159324,3.652104877
ACH-000729,46224516,4.221004831
ACH-000729,42642645,1.838243794
ACH-000729,7251185,1.584762688
ACH-000729,3463933,2.798716663
ACH-000729,10027278,3.904957941
ACH-000729,5717801,3.034242577
ACH-000729,521106,4.681795184
ACH-000729,11455910,-0.945190298
ACH-000729,31703,-0.611280751
ACH-000730,9884685,1.921867703
ACH-000730,10074640,4.22690061
ACH-000730,5208,3.677369151
ACH-000730,9863776,0.239561109
ACH-000730,46224516,5.265136183
ACH-000730,3218,1.808927394
ACH-000730,10027278,3.960186004
ACH-000730,11338033,3.017573386
ACH-000730,6918454,1.651750759
ACH-000730,25262965,0.007331114
ACH-000730,11647372,2.622721191
ACH-000730,31703,-1.019000691
ACH-000730,44551660,3.892808708
ACH-000528,10074640,4.108048881
ACH-000528,24951314,1.109473945
ACH-000528,53302361,1.521168508
ACH-000528,9863776,2.582251565
ACH-000528,36462,-0.265113916
ACH-000528,42640,3.698806517
ACH-000528,9903786,4.316403666
ACH-000528,5289247,2.652416391
ACH-000528,9967941,4.245701822
ACH-000528,25195352,4.166886497
ACH-000528,46191454,3.275201435
ACH-000528,31703,-3.170933175
ACH-000528,44551660,3.555201145
ACH-000920,9863776,0.571059841
ACH-000920,637858,2.914427217
ACH-000617,16663089,1.750410696
ACH-000617,159324,2.36239963
ACH-000617,9863776,2.454310297
ACH-000617,46224516,4.649620995
ACH-000617,3218,4.109031597
ACH-000617,24756910,0.514564643
ACH-000617,7251185,1.99375492
ACH-000617,3463933,2.557163317
ACH-000617,44143370,4.272039478
ACH-000617,10027278,2.789241291
ACH-000617,16760646,0.303306074
ACH-000617,4993,2.598013743
ACH-000617,9549184,1.519043312
ACH-000617,521106,4.636391608
ACH-000617,637858,2.887817463
ACH-000617,31703,-1.552939293
ACH-000696,10074640,4.127418187
ACH-000696,24951314,-0.803660126
ACH-000696,6852167,4.181506196
ACH-000696,25257557,0.341062987
ACH-000696,53302361,0.544102868
ACH-000696,159324,3.360029659
ACH-000696,9863776,1.595436365
ACH-000696,36462,0.661951689
ACH-000696,46224516,3.07407817
ACH-000696,3463933,3.509118895
ACH-000696,44143370,4.112916277
ACH-000696,10027278,2.275977072
ACH-000696,25195352,3.52388994
ACH-000696,46191454,3.239955975
ACH-000696,9956222,2.139852366
ACH-000696,10109823,2.704103247
ACH-000696,11647372,2.026971946
ACH-000696,16722836,3.065164905
ACH-000696,637858,2.532213559
ACH-000696,44551660,3.383469284
ACH-000696,53340664,3.06873909
ACH-000456,9884685,3.098268843
ACH-000456,11754511,3.248322089
ACH-000456,10074640,4.097300254
ACH-000456,6852167,3.038104747
ACH-000456,9863776,-0.60907615
ACH-000456,6914657,-5.981301251
ACH-000456,36462,0.172131344
ACH-000456,46224516,2.671479114
ACH-000456,42640,3.72867233
ACH-000456,9903786,4.23287724
ACH-000456,44143370,3.00359142
ACH-000456,10027278,2.70620526
ACH-000456,6918454,2.746081415
ACH-000456,56965967,3.989191667
ACH-000456,25195352,3.215056494
ACH-000456,46191454,2.973673646
ACH-000456,16747388,3.047312532
ACH-000456,10109823,2.208666467
ACH-000456,16722836,2.647466853
ACH-000456,637858,1.834853204
ACH-000456,10077147,0.988122617
ACH-000456,53340664,2.229099297
ACH-000667,9884685,1.700162195
ACH-000667,10074640,4.082363104
ACH-000667,24951314,-0.105298313
ACH-000667,6852167,3.774402537
ACH-000667,25257557,0.503542699
ACH-000667,9863776,1.74886379
ACH-000667,36462,1.474969371
ACH-000667,46224516,2.64043969
ACH-000667,3218,2.406037146
ACH-000667,9903786,3.97358472
ACH-000667,71271629,2.81276574
ACH-000667,3463933,2.450358269
ACH-000667,44143370,4.156583914
ACH-000667,6918454,2.01352626
ACH-000667,56965967,4.307756668
ACH-000667,25195352,4.017510076
ACH-000667,16747388,3.116997499
ACH-000667,9956222,1.727271662
ACH-000667,10109823,2.223651472
ACH-000667,16722836,3.064515857
ACH-000667,637858,1.551253226
ACH-000667,9810884,4.272454726
ACH-000667,10077147,0.949880707
ACH-000667,4263900,2.587508308
ACH-000667,44551660,3.516313257
ACH-000667,53340664,3.014339423
ACH-000810,10074640,4.234541644
ACH-000810,24951314,1.74275553
ACH-000810,53302361,1.202149256
ACH-000810,159324,2.815393015
ACH-000810,36462,3.344838353
ACH-000810,42640,3.643740092
ACH-000810,3463933,3.216457214
ACH-000810,44143370,4.114798949
ACH-000810,5289247,3.031146768
ACH-000810,56965967,4.316202498
ACH-000810,11647372,1.751569525
ACH-000810,521106,4.863256747
ACH-000810,31703,-3.640764242
ACH-000810,44551660,2.899008813
ACH-000810,53340664,2.808424368
ACH-000484,24951314,2.019302728
ACH-000484,3218,2.838430311
ACH-000484,25022668,3.460277336
ACH-000484,44143370,4.135150567
ACH-000484,521106,4.653957705
ACH-000484,16722836,3.325275739
ACH-000380,9952773,4.09397126
ACH-000380,11754511,3.000285535
ACH-000380,10074640,3.207754898
ACH-000380,24951314,-0.872668303
ACH-000380,176167,4.051347717
ACH-000380,16663089,1.836917424
ACH-000380,6852167,2.776325916
ACH-000380,5746,0.896558523
ACH-000380,46224516,3.33349424
ACH-000380,5329102,2.561712009
ACH-000380,46844147,2.725514048
ACH-000380,46885626,1.234924592
ACH-000380,3463933,2.955707011
ACH-000380,44143370,4.206189428
ACH-000380,10027278,2.799927313
ACH-000380,5289247,4.240604401
ACH-000380,5717801,3.100215583
ACH-000380,6918454,3.117153294
ACH-000380,16760646,0.27733383
ACH-000380,56965967,4.204134018
ACH-000380,25195352,3.756650692
ACH-000380,444795,3.205125699
ACH-000380,20635522,2.886063405
ACH-000380,9810884,4.139423138
ACH-000380,31703,-1.218184212
ACH-000380,44551660,1.352794173
ACH-000380,53340664,3.081401786
ACH-000825,24951314,3.347637037
ACH-000825,53302361,1.4340027
ACH-000825,9863776,0.220862778
ACH-000825,36462,3.503272349
ACH-000825,5746,1.545049959
ACH-000825,3218,3.508696064
ACH-000825,24756910,1.875680761
ACH-000825,6918848,1.493906226
ACH-000825,10027278,3.15638737
ACH-000825,637858,2.051463138
ACH-000825,31703,-1.340389978
ACH-000825,10077147,1.465091637
ACH-000825,6918638,2.705198013
ACH-000198,9952773,4.028057652
ACH-000198,24951314,-1.084479661
ACH-000198,11977753,-4.415760041
ACH-000198,11634725,1.719699292
ACH-000198,176167,4.030340839
ACH-000198,5328940,-0.02156735
ACH-000198,9914412,-1.411765354
ACH-000198,11404337,0.867882351
ACH-000198,46930998,2.890105062
ACH-000198,11364421,-4.303303382
ACH-000198,6852167,3.753358551
ACH-000198,51000408,0.907690089
ACH-000198,159324,2.272424077
ACH-000198,6253,-1.998601143
ACH-000198,36462,-1.27548154
ACH-000198,66577006,4.167377804
ACH-000198,24825971,2.253601806
ACH-000198,46224516,1.678079551
ACH-000198,11713159,1.289366732
ACH-000198,42640,3.691630355
ACH-000198,3218,2.548173952
ACH-000198,4261,1.296987699
ACH-000198,44462758,1.098054774
ACH-000198,60167849,4.278612002
ACH-000198,5494449,-0.710647089
ACH-000198,73555129,3.053770637
ACH-000198,5311,0.694074077
ACH-000198,10385095,-1.828986047
ACH-000198,46943432,1.404290817
ACH-000198,10384072,0.822606597
ACH-000198,5113032,3.91033481
ACH-000198,71271629,2.874451022
ACH-000198,3796,2.768700319
ACH-000198,11433190,0.928189153
ACH-000198,59472121,1.194055525
ACH-000198,11178236,-5.373711475
ACH-000198,3463933,2.689226143
ACH-000198,9813758,2.777515344
ACH-000198,46236925,-1.437044343
ACH-000198,44143370,4.033661936
ACH-000198,71299339,3.068448799
ACH-000198,5394,4.772943816
ACH-000198,44182295,0.544914906
ACH-000198,5460769,2.550190527
ACH-000198,5717801,3.095886692
ACH-000198,6918454,-0.42871154
ACH-000198,16760646,0.168280025
ACH-000198,992586,2.780914772
ACH-000198,6505803,-0.399766457
ACH-000198,56965967,4.024485547
ACH-000198,70676303,0.973766658
ACH-000198,25195352,3.436433433
ACH-000198,72200024,2.981302797
ACH-000198,54761306,0.828211284
ACH-000198,46191454,2.701593856
ACH-000198,68947304,2.162079514
ACH-000198,11282283,1.868214559
ACH-000198,24856436,-1.367237866
ACH-000198,387447,-7.403585728
ACH-000198,46843772,3.207728993
ACH-000198,9956222,2.067386538
ACH-000198,9825149,1.862856514
ACH-000198,49847690,0.213350954
ACH-000198,41867,-3.905796661
ACH-000198,46907787,-0.872608031
ACH-000198,637858,1.936445753
ACH-000198,11455910,-0.942031433
ACH-000198,60838,0.978832348
ACH-000198,25099184,-1.115128426
ACH-000198,300471,-4.008693796
ACH-000198,10184653,1.468344807
ACH-000198,44632017,0.764078272
ACH-000198,704473,2.112122071
ACH-000198,5310940,1.242276206
ACH-000198,44551660,1.280692783
ACH-000198,24180719,2.33224474
ACH-000806,6852167,3.857130752
ACH-000806,5208,2.655282325
ACH-000806,53302361,1.413394459
ACH-000806,159324,3.017357592
ACH-000806,9863776,2.022997307
ACH-000806,36462,0.182601658
ACH-000806,3218,2.56663426
ACH-000806,5329102,2.6915189
ACH-000806,3463933,2.66433937
ACH-000806,44143370,4.101017733
ACH-000806,10027278,3.198701436
ACH-000806,5289247,4.218593837
ACH-000806,16760646,-0.703394752
ACH-000806,56965967,4.284901186
ACH-000806,10109823,2.863796407
ACH-000806,521106,4.221567892
ACH-000806,16722836,2.656649073
ACH-000806,637858,1.881423012
ACH-000806,300471,-4.287575617
ACH-000806,31703,-3.119309345
ACH-000806,10077147,1.072699675
ACH-000806,44551660,2.287013219
ACH-000489,24951314,2.604416787
ACH-000489,9863776,1.924100474
ACH-000489,24756910,1.800264324
ACH-000489,6918454,1.748988003
ACH-000489,637858,3.242957023
ACH-000489,6918638,0.97053399
ACH-000804,10074640,3.996994935
ACH-000804,24951314,3.679691461
ACH-000804,25257557,1.076776543
ACH-000804,5208,0.476289408
ACH-000804,9863776,2.267815568
ACH-000804,160355,3.721930783
ACH-000804,46224516,3.885799504
ACH-000804,42640,4.13613206
ACH-000804,4261,0.69216202
ACH-000804,5329102,1.817385939
ACH-000804,3463933,3.381152245
ACH-000804,44143370,3.773274545
ACH-000804,10027278,3.72544364
ACH-000804,9967941,2.943998381
ACH-000804,10200390,1.608461894
ACH-000804,56965967,4.11210971
ACH-000804,25195352,2.910651819
ACH-000804,10109823,2.947194268
ACH-000804,521106,4.87906403
ACH-000804,16722836,3.219179887
ACH-000804,637858,2.698045579
ACH-000804,11455910,-0.102134992
ACH-000804,31703,-2.658312249
ACH-000804,53340664,2.320672246
ACH-000841,10074640,4.10426659
ACH-000841,24951314,1.735004323
ACH-000841,159324,3.160651728
ACH-000841,9863776,2.862441241
ACH-000841,46224516,3.962356575
ACH-000841,3218,3.046723421
ACH-000841,44143370,4.170253864
ACH-000841,6918454,2.620221998
ACH-000841,11625818,4.141057193
ACH-000841,637858,2.949838634
ACH-000841,44551660,3.271111641
ACH-000841,6445562,2.849335681
ACH-000451,10074640,4.287221577
ACH-000451,24951314,2.839731409
ACH-000451,159324,3.402997854
ACH-000451,9863776,2.052207819
ACH-000451,5746,3.03232724
ACH-000451,46224516,4.348052918
ACH-000451,3218,3.719919958
ACH-000451,24756910,1.323935828
ACH-000451,44137675,1.6941883
ACH-000451,44143370,4.14798743
ACH-000451,10027278,2.495258841
ACH-000451,5289247,3.58140107
ACH-000451,6918454,3.16267531
ACH-000451,56965967,4.27792463
ACH-000451,10109823,2.795476956
ACH-000451,521106,3.074316818
ACH-000451,16722836,3.349314897
ACH-000451,637858,2.473313575
ACH-000451,10077147,1.161960295
ACH-000451,6918638,3.018622105
ACH-000408,5208,0.529139017
ACH-000408,159324,3.425427391
ACH-000408,9863776,1.07657599
ACH-000408,36462,0.934079238
ACH-000408,3218,3.72956985
ACH-000408,7251185,2.312327841
ACH-000408,10027278,2.598538321
ACH-000408,16760646,-0.083964912
ACH-000408,10109823,2.470420264
ACH-000408,637858,2.364579386
ACH-000142,24951314,1.316453952
ACH-000142,6852167,3.084733697
ACH-000142,5208,1.207166935
ACH-000142,53302361,1.328648733
ACH-000142,159324,3.610365351
ACH-000142,9863776,0.82032473
ACH-000142,36462,1.679995689
ACH-000142,44137675,1.213856177
ACH-000142,44143370,4.174045124
ACH-000142,10027278,2.469709277
ACH-000142,11647372,2.297697536
ACH-000142,521106,4.815965698
ACH-000142,31703,-2.739006457
ACH-000142,10077147,1.593381397
ACH-000142,53340664,3.22894413
ACH-000168,10074640,4.126904824
ACH-000168,24951314,0.286466876
ACH-000168,176167,4.306404174
ACH-000168,5208,0.56295366
ACH-000168,9863776,0.896675847
ACH-000168,36462,1.277544169
ACH-000168,46224516,2.701070443
ACH-000168,42640,3.75961798
ACH-000168,3218,3.580783231
ACH-000168,3463933,2.591485105
ACH-000168,44143370,3.906959151
ACH-000168,5289247,1.844796509
ACH-000168,56965967,3.382387903
ACH-000168,25195352,3.401392993
ACH-000168,46843772,2.787282754
ACH-000168,10109823,2.968281204
ACH-000168,521106,2.241924471
ACH-000168,16722836,1.872378933
ACH-000168,9810884,3.664092042
ACH-000168,31703,-1.759224953
ACH-000168,44551660,2.421530208
ACH-000822,24951314,1.576802159
ACH-000822,25257557,2.956058588
ACH-000822,159324,2.631244135
ACH-000822,5746,2.093906545
ACH-000822,46224516,5.129532423
ACH-000822,3218,3.11542163
ACH-000822,10027278,3.907171528
ACH-000822,5289247,4.281893418
ACH-000822,6918454,2.885831029
ACH-000822,56965967,3.898840468
ACH-000822,25195352,3.896764869
ACH-000822,16747388,1.564234786
ACH-000822,10109823,2.948458945
ACH-000822,521106,4.991519421
ACH-000822,637858,2.707022668
ACH-000822,53340664,2.686052046
ACH-000822,25102847,1.871311306
ACH-000349,10074640,4.168091955
ACH-000349,24951314,1.637534093
ACH-000349,53302361,2.269478661
ACH-000349,159324,3.709998971
ACH-000349,46224516,3.324467795
ACH-000349,10027278,2.698562902
ACH-000349,10109823,2.411108933
ACH-000349,521106,4.969341414
ACH-000349,16722836,3.343591171
ACH-000349,637858,3.00644542
ACH-000349,31703,-1.377214548
ACH-000349,44551660,1.879581744
ACH-000157,9952773,3.962840656
ACH-000157,11754511,3.27313587
ACH-000157,176167,4.127722139
ACH-000157,16663089,1.770260071
ACH-000157,25257557,2.10035303
ACH-000157,9863776,2.388196285
ACH-000157,160355,3.465280908
ACH-000157,36462,0.586318783
ACH-000157,11676786,0.648903299
ACH-000157,46224516,3.882133325
ACH-000157,11713159,1.314415862
ACH-000157,42640,4.272903958
ACH-000157,5494449,-0.655599234
ACH-000157,5329102,1.21853036
ACH-000157,46844147,2.366247653
ACH-000157,3463933,3.461791091
ACH-000157,10027278,2.374051265
ACH-000157,16760646,-0.454052371
ACH-000157,56965967,4.17980716
ACH-000157,10109823,2.274188941
ACH-000157,20635522,1.39609915
ACH-000157,521106,3.561088806
ACH-000157,637858,2.813619211
ACH-000157,31703,-1.882485013
ACH-000614,10074640,4.275803597
ACH-000614,24951314,2.533667613
ACH-000614,9863776,1.985748948
ACH-000614,46224516,3.229967275
ACH-000614,3218,3.914113514
ACH-000614,44143370,3.372331809
ACH-000614,10027278,3.840108575
ACH-000614,6918454,2.767284148
ACH-000614,25262965,-0.106366526
ACH-000614,31703,-1.0878084
ACH-000614,44551660,3.677299214
ACH-000384,9863776,1.948621734
ACH-000384,5746,2.4488578
ACH-000384,46224516,5.06884744
ACH-000384,3218,3.229535893
ACH-000384,6918454,2.663451379
ACH-000384,637858,1.327700313
ACH-000258,9952773,3.712317349
ACH-000258,9884685,2.629175248
ACH-000258,11754511,2.544061613
ACH-000258,24951314,1.466700721
ACH-000258,6852167,3.911442133
ACH-000258,53302361,0.911620114
ACH-000258,159324,2.774572275
ACH-000258,46224516,3.583574797
ACH-000258,9903786,4.234782771
ACH-000258,3463933,2.653824583
ACH-000258,10027278,2.252174508
ACH-000258,5717801,3.076607517
ACH-000258,6918454,-2.422037829
ACH-000258,16760646,0.201739982
ACH-000258,10200390,1.88682052
ACH-000258,56965967,4.040134693
ACH-000258,16747388,1.093106268
ACH-000258,10109823,2.495968511
ACH-000258,9549184,1.887088351
ACH-000258,521106,4.775718727
ACH-000258,16722836,3.049343262
ACH-000258,637858,2.931694307
ACH-000258,11455910,-0.689593422
ACH-000258,10077147,1.013315461
ACH-000258,4263900,1.520756457
ACH-000258,44551660,2.93162622
ACH-000258,53340664,3.2246887
ACH-000447,24951314,3.439930719
ACH-000447,159324,3.12484032
ACH-000447,36462,2.990703054
ACH-000447,3218,4.258120952
ACH-000447,44143370,4.285926293
ACH-000447,10027278,3.264607723
ACH-000447,10200390,2.242758554
ACH-000447,10109823,2.794714274
ACH-000447,11647372,2.078902957
ACH-000447,11455910,-0.077348957
ACH-000447,300471,-3.031198871
ACH-000521,10074640,4.107046293
ACH-000521,24951314,1.756698719
ACH-000521,11404337,-0.801316041
ACH-000521,9863776,1.881685265
ACH-000521,46224516,3.548940458
ACH-000521,3218,3.833893424
ACH-000521,24756910,-0.000190713
ACH-000521,3463933,2.347484191
ACH-000521,44143370,3.90407782
ACH-000521,10027278,2.144374429
ACH-000521,6918454,2.861299002
ACH-000521,46191454,3.010736746
ACH-000521,25262965,0.672017324
ACH-000521,9956222,1.476350171
ACH-000521,10109823,2.682431337
ACH-000521,16722836,3.023443523
ACH-000521,44551660,2.506440995
ACH-000521,53340664,3.067443751
ACH-000521,6710780,-4.521729619
ACH-000969,11754511,1.563179557
ACH-000969,10074640,4.272589682
ACH-000969,24951314,1.975894696
ACH-000969,53302361,0.732953485
ACH-000969,160355,3.382146723
ACH-000969,36462,1.647758915
ACH-000969,5746,1.721516908
ACH-000969,46224516,3.805968389
ACH-000969,24756910,0.457859557
ACH-000969,6918848,0.464509466
ACH-000969,82146,2.309667325
ACH-000969,7251185,2.26022925
ACH-000969,3463933,3.407230054
ACH-000969,44143370,4.154156959
ACH-000969,25195352,3.993142955
ACH-000969,10109823,1.98207539
ACH-000969,20635522,0.575560223
ACH-000969,31703,-1.356222315
ACH-000969,6918638,0.565782673
ACH-000969,6445562,3.911198635
ACH-000450,25262965,0.844625653
ACH-000450,6710780,-6.133550792
ACH-000115,10074640,4.321764104
ACH-000115,24951314,-0.076398965
ACH-000115,6852167,3.476356641
ACH-000115,159324,3.231078593
ACH-000115,5746,2.054711364
ACH-000115,46224516,4.018587021
ACH-000115,42640,4.207755273
ACH-000115,9903786,3.613215074
ACH-000115,44143370,4.280332314
ACH-000115,10027278,3.578390636
ACH-000115,5289247,3.697317178
ACH-000115,56965967,3.761701247
ACH-000115,25195352,2.750513437
ACH-000115,9956222,1.514942708
ACH-000115,10109823,2.832753713
ACH-000115,20635522,2.675828506
ACH-000115,521106,4.704021776
ACH-000115,637858,3.221624481
ACH-000115,31703,-1.409588455
ACH-000115,44551660,2.811199673
ACH-000981,9952773,4.29582287
ACH-000981,10074640,1.62802015
ACH-000981,5208,-0.307483084
ACH-000981,53302361,1.798003936
ACH-000981,159324,2.892238844
ACH-000981,9863776,0.630098611
ACH-000981,160355,3.967325305
ACH-000981,36462,0.148427018
ACH-000981,46224516,1.241299877
ACH-000981,3218,2.405661203
ACH-000981,5329102,2.149644464
ACH-000981,46844147,2.40009716
ACH-000981,3463933,3.296576961
ACH-000981,44143370,3.449128564
ACH-000981,5289247,2.330993105
ACH-000981,16760646,-0.516333303
ACH-000981,56965967,4.110715237
ACH-000981,25195352,3.660801281
ACH-000981,16747388,2.143642348
ACH-000981,10109823,2.210786389
ACH-000981,4993,2.935970416
ACH-000981,11647372,1.943605294
ACH-000981,521106,2.391579508
ACH-000981,637858,2.642463252
ACH-000981,9810884,3.815232748
ACH-000981,31703,-3.559723047
ACH-000981,10077147,1.480003196
ACH-000981,4263900,3.187997657
ACH-000981,44551660,1.945897567
ACH-000981,53340664,1.476399047
ACH-000040,24951314,2.573158478
ACH-000040,5208,0.767856079
